epoch,accuracy,loss,val_accuracy,val_loss
0,0.17707768082618713,2.498246192932129,0.2617199718952179,2.0277414321899414
1,0.23837976157665253,2.16613507270813,0.37597018480300903,1.5801479816436768
2,0.2847055196762085,1.9803900718688965,0.4101210832595825,1.4946315288543701
3,0.31504616141319275,1.8626099824905396,0.41819310188293457,1.4623664617538452
4,0.3313416540622711,1.7947112321853638,0.4278174340724945,1.4369350671768188
5,0.3449212312698364,1.7276911735534668,0.4672462046146393,1.3702107667922974
6,0.3630014657974243,1.704439401626587,0.4778019189834595,1.3451772928237915
7,0.3760378658771515,1.6579221487045288,0.47935423254966736,1.3437844514846802
8,0.38651353120803833,1.6159383058547974,0.4725240468978882,1.3582565784454346
9,0.39683401584625244,1.5826241970062256,0.4858739376068115,1.330969214439392
10,0.40575775504112244,1.5661834478378296,0.5045017004013062,1.2891361713409424
11,0.4180181622505188,1.5413167476654053,0.48804718255996704,1.3380244970321655
12,0.42127725481987,1.5183002948760986,0.47531822323799133,1.3404181003570557
13,0.42989057302474976,1.5058865547180176,0.4346476197242737,1.39734947681427
14,0.4405214488506317,1.4862313270568848,0.5007761716842651,1.2819008827209473
15,0.44812601804733276,1.4649828672409058,0.4778019189834595,1.3286365270614624
16,0.4561185836791992,1.4540622234344482,0.5038807988166809,1.3018192052841187
17,0.4553425908088684,1.444733738899231,0.5076063275337219,1.2698801755905151
18,0.45867928862571716,1.433319330215454,0.5178515911102295,1.2595731019973755
19,0.4715604782104492,1.4118921756744385,0.5181620717048645,1.24555242061615
20,0.4707845151424408,1.403286099433899,0.5076063275337219,1.2546583414077759
21,0.4799410402774811,1.3885806798934937,0.47904378175735474,1.333079218864441
22,0.4910374879837036,1.3760080337524414,0.5439304709434509,1.1992194652557373
23,0.492667019367218,1.3676832914352417,0.5256131887435913,1.2359875440597534
24,0.49646931886672974,1.36114501953125,0.5212666988372803,1.2480639219284058
25,0.49864205718040466,1.3525052070617676,0.5476559996604919,1.182026982307434
26,0.5008924007415771,1.3453384637832642,0.5209562182426453,1.233641266822815
27,0.506401777267456,1.334721565246582,0.5405153632164001,1.1929211616516113
28,0.5131527781486511,1.3259071111679077,0.5268549919128418,1.2306458950042725
29,0.5156359076499939,1.3198789358139038,0.5488978624343872,1.1856242418289185
30,0.5187398195266724,1.3129171133041382,0.5436199903488159,1.1765145063400269
31,0.5223093032836914,1.3016341924667358,0.5364793539047241,1.2091588973999023
32,0.5245596170425415,1.2988919019699097,0.5408258438110352,1.1942195892333984
33,0.5235508680343628,1.2925729751586914,0.551692008972168,1.1611628532409668
34,0.5326297879219055,1.2950005531311035,0.5582117438316345,1.1594117879867554
35,0.5391479730606079,1.2751022577285767,0.5653523802757263,1.143431544303894
36,0.5339489579200745,1.276120662689209,0.5613163709640503,1.1578550338745117
37,0.5409327149391174,1.2669950723648071,0.5591431260108948,1.1563562154769897
38,0.5413206815719604,1.27427077293396,0.5737348794937134,1.1322263479232788
39,0.544579803943634,1.2669217586517334,0.5613163709640503,1.1335797309875488
40,0.5445021986961365,1.2611501216888428,0.5783917903900146,1.1069446802139282
41,0.5517187714576721,1.250974416732788,0.5715616345405579,1.1335947513580322
42,0.5487700700759888,1.247698426246643,0.5802545547485352,1.103894591331482
43,0.5470629334449768,1.2445777654647827,0.5787022709846497,1.1285429000854492
44,0.5525723695755005,1.242308259010315,0.5675256252288818,1.1403698921203613
45,0.559633731842041,1.2320525646209717,0.5861533880233765,1.1112031936645508
46,0.5580818057060242,1.236938714981079,0.5864638090133667,1.1073338985443115
47,0.5625824332237244,1.2270694971084595,0.592362642288208,1.0947269201278687
48,0.5577713847160339,1.2314884662628174,0.5821173787117004,1.1179660558700562
49,0.5614960789680481,1.2263505458831787,0.5693883895874023,1.1283193826675415
